accessionVersion,lineage,sampleCollectionDate,geoLocCountry,geoLocAdmin1,authors,authorAffiliations,hostNameScientific,length,earliestReleaseDate,submissionId,groupName,dataUseTerms,dataUseTermsUrl,biosampleAccession,completeness,geoLocAdmin2,geoLocCity,insdcAccessionFull,insdcRawReadsAccession,isLabHost,specimenCollectorSampleId,totalAmbiguousNucs,totalUnknownNucs
PP_002X8KQ.1,B.D.E.1.4,05/03/2025,USA,Minnesota,"Kunerth, H. D.; Plumb, M.; Namugenyi, S.; Evans, D.; Bohnkers-Voels, L.; Strain, A.","Minnesota Department of Health, Public Health Laboratory - Infectious Disease Lab",Homo sapiens,15140,08/04/2025,PV423208.1,Automated Ingest from INSDC/NCBI Virus by Loculus,OPEN,https://pathoplexus.org/about/terms-of-use/open-data,SAMN47641870,0.986664039,,,PV423208.1,SRR32925717,,MN-MDH-RSVB-02499,0,119
PP_002X8ML.1,B.D.E.1.4,07/03/2025,USA,Minnesota,"Kunerth, H. D.; Plumb, M.; Namugenyi, S.; Evans, D.; Bohnkers-Voels, L.; Strain, A.","Minnesota Department of Health, Public Health Laboratory - Infectious Disease Lab",Homo sapiens,15140,08/04/2025,PV423210.1,Automated Ingest from INSDC/NCBI Virus by Loculus,OPEN,https://pathoplexus.org/about/terms-of-use/open-data,SAMN47641872,0.969123637,,,PV423210.1,SRR32925682,,MN-MDH-RSVB-02501,0,386
PP_002X9KP.1,B.D.E.7,25/02/2025,USA,Minnesota,"Kunerth, H. D.; Plumb, M.; Namugenyi, S.; Evans, D.; Bohnkers-Voels, L.; Strain, A.","Minnesota Department of Health, Public Health Laboratory - Infectious Disease Lab",Homo sapiens,15141,23/04/2025,PV535475.1,Automated Ingest from INSDC/NCBI Virus by Loculus,OPEN,https://pathoplexus.org/about/terms-of-use/open-data,SAMN48015302,0.950991985,,,PV535475.1,SRR33162402,,MN-MDH-RSVB-02607,0,662
PP_002X9S9.1,B.D.E.1,24/02/2025,USA,Minnesota,"Kunerth, H. D.; Plumb, M.; Namugenyi, S.; Evans, D.; Bohnkers-Voels, L.; Strain, A.","Minnesota Department of Health, Public Health Laboratory - Infectious Disease Lab",Homo sapiens,14898,23/04/2025,PV535482.1,Automated Ingest from INSDC/NCBI Virus by Loculus,OPEN,https://pathoplexus.org/about/terms-of-use/open-data,SAMN48015309,0.971028774,,,PV535482.1,SRR33162437,,MN-MDH-RSVB-02614,0,119
PP_002X9ZV.1,B.D.E.1.5,24/02/2025,USA,Minnesota,"Kunerth, H. D.; Plumb, M.; Namugenyi, S.; Evans, D.; Bohnkers-Voels, L.; Strain, A.","Minnesota Department of Health, Public Health Laboratory - Infectious Disease Lab",Homo sapiens,15140,23/04/2025,PV535489.1,Automated Ingest from INSDC/NCBI Virus by Loculus,OPEN,https://pathoplexus.org/about/terms-of-use/open-data,SAMN48015316,0.969123637,,,PV535489.1,SRR33162429,,MN-MDH-RSVB-02621,0,386
PP_002XA0T.1,B.D.E.1.4,19/02/2025,USA,Minnesota,"Kunerth, H. D.; Plumb, M.; Namugenyi, S.; Evans, D.; Bohnkers-Voels, L.; Strain, A.","Minnesota Department of Health, Public Health Laboratory - Infectious Disease Lab",Homo sapiens,15140,23/04/2025,PV535490.1,Automated Ingest from INSDC/NCBI Virus by Loculus,OPEN,https://pathoplexus.org/about/terms-of-use/open-data,SAMN48015317,0.969123637,,,PV535490.1,SRR33162428,,MN-MDH-RSVB-02622,0,386
PP_002XAXY.1,B.D.E.1.2,16/11/2024,USA,Massachusetts,"Paull, J.; Messer, K.; Adams, G.; Nabatanzi, D.; Dobbins, S.; Tomkins-Tinch, C.; Mboowa, G.; Luebbert, L.; Worby, C.; Wewior, N.; Samani, P.; DeRuff, K.; Blumenstiel, B.; Moreno, G.; Earl, A.; Gnirke, A.; MacInnis, B.; Sabeti, P.; Lemieux, J.; Park, D.","Broad Institute of MIT and Harvard, Infectious Disease and Microbiome Program",Homo sapiens,15284,23/04/2025,PV539274.1,Automated Ingest from INSDC/NCBI Virus by Loculus,OPEN,https://pathoplexus.org/about/terms-of-use/open-data,SAMN47996073,1,,,PV539274.1,SRR33191615,,RSV-B/human/USA/MA-Broad_BWH-23365/2024,0,0
PP_002XBGU.1,B.D.E.1.4,25/03/2025,USA,Minnesota,"Kunerth, H. D.; Plumb, M.; Namugenyi, S.; Evans, D.; Bohnkers-Voels, L.; Strain, A.","Minnesota Department of Health, Public Health Laboratory - Infectious Disease Lab",Homo sapiens,15140,27/04/2025,PV546168.1,Automated Ingest from INSDC/NCBI Virus by Loculus,OPEN,https://pathoplexus.org/about/terms-of-use/open-data,SAMN48059279,0.968926554,,,PV546168.1,SRR33217132,,MN-MDH-RSVB-02832,2,387
PP_002XBKM.1,B.D.E.1.5,27/03/2025,USA,Minnesota,"Kunerth, H. D.; Plumb, M.; Namugenyi, S.; Evans, D.; Bohnkers-Voels, L.; Strain, A.","Minnesota Department of Health, Public Health Laboratory - Infectious Disease Lab",Homo sapiens,15140,27/04/2025,PV546171.1,Automated Ingest from INSDC/NCBI Virus by Loculus,OPEN,https://pathoplexus.org/about/terms-of-use/open-data,SAMN48059282,0.969057942,,,PV546171.1,SRR33217129,,MN-MDH-RSVB-02835,1,386
PP_002XBPD.1,B.D.E.1.5,27/03/2025,USA,Minnesota,"Kunerth, H. D.; Plumb, M.; Namugenyi, S.; Evans, D.; Bohnkers-Voels, L.; Strain, A.","Minnesota Department of Health, Public Health Laboratory - Infectious Disease Lab",Homo sapiens,14869,27/04/2025,PV546175.1,Automated Ingest from INSDC/NCBI Virus by Loculus,OPEN,https://pathoplexus.org/about/terms-of-use/open-data,SAMN48059286,0.959795034,,,PV546175.1,SRR33217125,,MN-MDH-RSVB-02839,0,257
PP_002XBT5.1,B.D.E.1,26/03/2025,USA,Minnesota,"Kunerth, H. D.; Plumb, M.; Namugenyi, S.; Evans, D.; Bohnkers-Voels, L.; Strain, A.","Minnesota Department of Health, Public Health Laboratory - Infectious Disease Lab",Homo sapiens,15141,27/04/2025,PV546179.1,Automated Ingest from INSDC/NCBI Virus by Loculus,OPEN,https://pathoplexus.org/about/terms-of-use/open-data,SAMN48059290,0.969452109,,,PV546179.1,SRR33217280,,MN-MDH-RSVB-02843,2,379
PP_002XBU3.1,B.D.E.1.8,25/03/2025,USA,Minnesota,"Kunerth, H. D.; Plumb, M.; Namugenyi, S.; Evans, D.; Bohnkers-Voels, L.; Strain, A.","Minnesota Department of Health, Public Health Laboratory - Infectious Disease Lab",Homo sapiens,15139,27/04/2025,PV546180.1,Automated Ingest from INSDC/NCBI Virus by Loculus,OPEN,https://pathoplexus.org/about/terms-of-use/open-data,SAMN48059291,0.956641703,,,PV546180.1,SRR33217279,,MN-MDH-RSVB-02844,0,576
PP_002XCA5.1,B.D.E.1.5,23/03/2025,USA,Minnesota,"Kunerth, H. D.; Plumb, M.; Namugenyi, S.; Evans, D.; Bohnkers-Voels, L.; Strain, A.","Minnesota Department of Health, Public Health Laboratory - Infectious Disease Lab",Homo sapiens,15140,27/04/2025,PV546196.1,Automated Ingest from INSDC/NCBI Virus by Loculus,OPEN,https://pathoplexus.org/about/terms-of-use/open-data,SAMN48059307,0.969057942,,,PV546196.1,SRR33217261,,MN-MDH-RSVB-02860,0,387
PP_002XCLJ.1,B.D.E.1,22/03/2025,USA,Minnesota,"Kunerth, H. D.; Plumb, M.; Namugenyi, S.; Evans, D.; Bohnkers-Voels, L.; Strain, A.","Minnesota Department of Health, Public Health Laboratory - Infectious Disease Lab",Homo sapiens,15140,27/04/2025,PV546206.1,Automated Ingest from INSDC/NCBI Virus by Loculus,OPEN,https://pathoplexus.org/about/terms-of-use/open-data,SAMN48059317,0.95105768,,,PV546206.1,SRR33217122,,MN-MDH-RSVB-02870,0,661
PP_002XCNE.1,B.D.E.1.5,21/03/2025,USA,Minnesota,"Kunerth, H. D.; Plumb, M.; Namugenyi, S.; Evans, D.; Bohnkers-Voels, L.; Strain, A.","Minnesota Department of Health, Public Health Laboratory - Infectious Disease Lab",Homo sapiens,15140,27/04/2025,PV546208.1,Automated Ingest from INSDC/NCBI Virus by Loculus,OPEN,https://pathoplexus.org/about/terms-of-use/open-data,SAMN48059319,0.968992248,,,PV546208.1,SRR33217119,,MN-MDH-RSVB-02872,1,387
PP_002XD3J.1,B.D.E.1,14/03/2025,USA,Minnesota,"Kunerth, H. D.; Plumb, M.; Namugenyi, S.; Evans, D.; Bohnkers-Voels, L.; Strain, A.","Minnesota Department of Health, Public Health Laboratory - Infectious Disease Lab",Homo sapiens,15140,27/04/2025,PV546223.1,Automated Ingest from INSDC/NCBI Virus by Loculus,OPEN,https://pathoplexus.org/about/terms-of-use/open-data,SAMN48059334,0.968729471,,,PV546223.1,SRR33217103,,MN-MDH-RSVB-02887,0,392
PP_002XD96.1,B.D.E.1.5,07/03/2025,USA,Minnesota,"Kunerth, H. D.; Plumb, M.; Namugenyi, S.; Evans, D.; Bohnkers-Voels, L.; Strain, A.","Minnesota Department of Health, Public Health Laboratory - Infectious Disease Lab",Homo sapiens,15140,27/04/2025,PV546229.1,Automated Ingest from INSDC/NCBI Virus by Loculus,OPEN,https://pathoplexus.org/about/terms-of-use/open-data,SAMN48059340,0.95210879,,,PV546229.1,SRR33217096,,MN-MDH-RSVB-02893,0,645
PP_002XDEW.1,B.D.E.1.5,10/03/2025,USA,Minnesota,"Kunerth, H. D.; Plumb, M.; Namugenyi, S.; Evans, D.; Bohnkers-Voels, L.; Strain, A.","Minnesota Department of Health, Public Health Laboratory - Infectious Disease Lab",Homo sapiens,15140,27/04/2025,PV546234.1,Automated Ingest from INSDC/NCBI Virus by Loculus,OPEN,https://pathoplexus.org/about/terms-of-use/open-data,SAMN48059345,0.952240179,,,PV546234.1,SRR33217251,,MN-MDH-RSVB-02898,0,643
PP_002XDVZ.1,B.D.E.1,14/12/2024,USA,Washington,"Roychoudhury, P.; Xie, X.; Kim, H. G.; Ellis, S.; Greninger, A.","University of Washington, Laboratory Medicine and Pathology",Homo sapiens,15164,07/05/2025,PV584132.1,Automated Ingest from INSDC/NCBI Virus by Loculus,OPEN,https://pathoplexus.org/about/terms-of-use/open-data,,0.988634871,,,PV584132.1,,,WA-UW-22279,0,112
PP_002XHXR.1,B.D.E.1,2023-11,Switzerland,Basel-Stadt,"Gosert, Rainer; Leuzinger, Karoline; Kuznetsov, Alexander; Neher, Richard","Clinical Virology, Laboratory Medicine, University Hospital Basel, Basel, Switzerland; Clinical Virology, Laboratory Medicine, University Hospital Basel, Basel, Switzerland, Transplantation and Clinical Virology, Department of Biomedicine, University of Basel, Basel, Switzerland; Biozentrum, University of Basel, Basel, Switzerland; Biozentrum, University of Basel, Basel, Switzerland",Homo sapiens,15202,26/05/2025,FNHCWTEFPZ,"Clinical Virology, Basel",OPEN,https://pathoplexus.org/about/terms-of-use/open-data,SAMEA118594533,0.998686112,,Basel,OZ278137.1,,FALSE,,0,2
PP_002XRRV.1,B.D.E.1.8,08/04/2025,USA,Minnesota,"Kunerth, H. D.; Plumb, M.; Namugenyi, S.; Evans, D.; Bohnkers-Voels, L.; Strain, A.","Minnesota Department of Health, Public Health Laboratory - Infectious Disease Lab",Homo sapiens,15139,21/05/2025,PV629273.1,Automated Ingest from INSDC/NCBI Virus by Loculus,OPEN,https://pathoplexus.org/about/terms-of-use/open-data,SAMN48396711,0.986598345,,,PV629273.1,SRR33474392,,MN-MDH-RSVB-03013,2,118
PP_002XRST.1,B.D.E.1,08/04/2025,USA,Minnesota,"Kunerth, H. D.; Plumb, M.; Namugenyi, S.; Evans, D.; Bohnkers-Voels, L.; Strain, A.","Minnesota Department of Health, Public Health Laboratory - Infectious Disease Lab",Homo sapiens,15143,21/05/2025,PV629274.1,Automated Ingest from INSDC/NCBI Virus by Loculus,OPEN,https://pathoplexus.org/about/terms-of-use/open-data,SAMN48396712,0.964196558,,,PV629274.1,SRR33474433,,MN-MDH-RSVB-03014,0,461
PP_002XRWK.1,B.D.E.1.4,05/04/2025,USA,Minnesota,"Kunerth, H. D.; Plumb, M.; Namugenyi, S.; Evans, D.; Bohnkers-Voels, L.; Strain, A.","Minnesota Department of Health, Public Health Laboratory - Infectious Disease Lab",Homo sapiens,15140,21/05/2025,PV629278.1,Automated Ingest from INSDC/NCBI Virus by Loculus,OPEN,https://pathoplexus.org/about/terms-of-use/open-data,SAMN48396716,0.95105768,,,PV629278.1,SRR33474429,,MN-MDH-RSVB-03018,0,661
PP_002XRYF.1,B.D.E.1.4,31/03/2025,USA,Minnesota,"Kunerth, H. D.; Plumb, M.; Namugenyi, S.; Evans, D.; Bohnkers-Voels, L.; Strain, A.","Minnesota Department of Health, Public Health Laboratory - Infectious Disease Lab",Homo sapiens,15140,21/05/2025,PV629280.1,Automated Ingest from INSDC/NCBI Virus by Loculus,OPEN,https://pathoplexus.org/about/terms-of-use/open-data,SAMN48396718,0.981408488,,,PV629280.1,SRR33474427,,MN-MDH-RSVB-03020,0,199
PP_002XRZD.1,B.D.E.1,29/03/2025,USA,Minnesota,"Kunerth, H. D.; Plumb, M.; Namugenyi, S.; Evans, D.; Bohnkers-Voels, L.; Strain, A.","Minnesota Department of Health, Public Health Laboratory - Infectious Disease Lab",Homo sapiens,15139,21/05/2025,PV629281.1,Automated Ingest from INSDC/NCBI Virus by Loculus,OPEN,https://pathoplexus.org/about/terms-of-use/open-data,SAMN48396719,0.98653265,,,PV629281.1,SRR33474426,,MN-MDH-RSVB-03021,2,119
PP_002XSGD.1,B.D.E.1.5,28/03/2025,USA,Minnesota,"Kunerth, H. D.; Plumb, M.; Namugenyi, S.; Evans, D.; Bohnkers-Voels, L.; Strain, A.","Minnesota Department of Health, Public Health Laboratory - Infectious Disease Lab",Homo sapiens,15140,21/05/2025,PV629298.1,Automated Ingest from INSDC/NCBI Virus by Loculus,OPEN,https://pathoplexus.org/about/terms-of-use/open-data,SAMN48396736,0.969057942,,,PV629298.1,SRR33474407,,MN-MDH-RSVB-03038,1,386
PP_002XSN0.1,B.D.E.1.5,20/03/2025,USA,Minnesota,"Kunerth, H. D.; Plumb, M.; Namugenyi, S.; Evans, D.; Bohnkers-Voels, L.; Strain, A.","Minnesota Department of Health, Public Health Laboratory - Infectious Disease Lab",Homo sapiens,14869,21/05/2025,PV629304.1,Automated Ingest from INSDC/NCBI Virus by Loculus,OPEN,https://pathoplexus.org/about/terms-of-use/open-data,SAMN48396742,0.950926291,,,PV629304.1,SRR33474391,,MN-MDH-RSVB-03044,0,392
PP_002XSTQ.1,B.D.E.1.5,17/03/2025,USA,Minnesota,"Kunerth, H. D.; Plumb, M.; Namugenyi, S.; Evans, D.; Bohnkers-Voels, L.; Strain, A.","Minnesota Department of Health, Public Health Laboratory - Infectious Disease Lab",Homo sapiens,14869,21/05/2025,PV629309.1,Automated Ingest from INSDC/NCBI Virus by Loculus,OPEN,https://pathoplexus.org/about/terms-of-use/open-data,SAMN48396747,0.950926291,,,PV629309.1,SRR33474386,,MN-MDH-RSVB-03049,0,392
PP_002XT0A.1,B.D.E.1,09/04/2025,USA,Minnesota,"Kunerth, H. D.; Plumb, M.; Namugenyi, S.; Evans, D.; Bohnkers-Voels, L.; Strain, A.","Minnesota Department of Health, Public Health Laboratory - Infectious Disease Lab",Homo sapiens,15140,21/05/2025,PV640341.1,Automated Ingest from INSDC/NCBI Virus by Loculus,OPEN,https://pathoplexus.org/about/terms-of-use/open-data,SAMN48454312,0.986664039,,,PV640341.1,SRR33542958,,MN-MDH-RSVB-03087,0,119
PP_002XT18.1,B.D.E.1,10/04/2025,USA,Minnesota,"Kunerth, H. D.; Plumb, M.; Namugenyi, S.; Evans, D.; Bohnkers-Voels, L.; Strain, A.","Minnesota Department of Health, Public Health Laboratory - Infectious Disease Lab",Homo sapiens,15140,21/05/2025,PV640342.1,Automated Ingest from INSDC/NCBI Virus by Loculus,OPEN,https://pathoplexus.org/about/terms-of-use/open-data,SAMN48454313,0.986664039,,,PV640342.1,SRR33542957,,MN-MDH-RSVB-03088,1,118
PP_002XT50.1,B.D.E.1.5,12/04/2025,USA,Minnesota,"Kunerth, H. D.; Plumb, M.; Namugenyi, S.; Evans, D.; Bohnkers-Voels, L.; Strain, A.","Minnesota Department of Health, Public Health Laboratory - Infectious Disease Lab",Homo sapiens,15143,21/05/2025,PV640346.1,Automated Ingest from INSDC/NCBI Virus by Loculus,OPEN,https://pathoplexus.org/about/terms-of-use/open-data,SAMN48454317,0.971554329,,,PV640346.1,SRR33542953,,MN-MDH-RSVB-03092,1,348
PP_002XT8U.1,B.D.E.1.8,09/04/2025,USA,Minnesota,"Kunerth, H. D.; Plumb, M.; Namugenyi, S.; Evans, D.; Bohnkers-Voels, L.; Strain, A.","Minnesota Department of Health, Public Health Laboratory - Infectious Disease Lab",Homo sapiens,15140,21/05/2025,PV640349.1,Automated Ingest from INSDC/NCBI Virus by Loculus,OPEN,https://pathoplexus.org/about/terms-of-use/open-data,SAMN48454320,0.986598345,,,PV640349.1,SRR33542949,,MN-MDH-RSVB-03095,1,119
PP_002XTTP.1,B.D.E.1.2,16/04/2025,USA,Minnesota,"Kunerth, H. D.; Plumb, M.; Namugenyi, S.; Evans, D.; Bohnkers-Voels, L.; Strain, A.","Minnesota Department of Health, Public Health Laboratory - Infectious Disease Lab",Homo sapiens,15140,21/05/2025,PV640368.1,Automated Ingest from INSDC/NCBI Virus by Loculus,OPEN,https://pathoplexus.org/about/terms-of-use/open-data,SAMN48454339,0.986664039,,,PV640368.1,SRR33542929,,MN-MDH-RSVB-03114,0,119
PP_002XU33.1,B.D.E.1.5,28/04/2025,USA,Minnesota,"Kunerth, H. D.; Plumb, M.; Namugenyi, S.; Evans, D.; Bohnkers-Voels, L.; Strain, A.","Minnesota Department of Health, Public Health Laboratory - Infectious Disease Lab",Homo sapiens,15140,21/05/2025,PV640378.1,Automated Ingest from INSDC/NCBI Virus by Loculus,OPEN,https://pathoplexus.org/about/terms-of-use/open-data,SAMN48454349,0.951123374,,,PV640378.1,SRR33542918,,MN-MDH-RSVB-03124,0,660
PP_002XXFA.1,B.D.E.1,12/11/2024,Ireland,,"Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.","National Virus Reference Laboratory, University College Dublin, Dublin, Ireland",Homo sapiens,15207,28/05/2025,hRSV/B/Ireland/un-NVRL-GIRL00082769/2024,NVRL Ireland,OPEN,https://pathoplexus.org/about/terms-of-use/open-data,SAMEA118424703,0.998751807,,,OZ262326.1,,,,0,0
PP_002XXXB.1,B.D.E.1,23/12/2024,Ireland,,"Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.","National Virus Reference Laboratory, University College Dublin, Dublin, Ireland",Homo sapiens,15205,28/05/2025,hRSV/B/Ireland/un-NVRL-GIRL00000197/2025,NVRL Ireland,OPEN,https://pathoplexus.org/about/terms-of-use/open-data,SAMEA118424719,0.998751807,,,OZ262338.1,,,,0,0
PP_002XZ7Q.1,B.D.E.6,30/01/2025,Ireland,,"Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.","National Virus Reference Laboratory, University College Dublin, Dublin, Ireland",Homo sapiens,15201,28/05/2025,hRSV/B/Ireland/un-NVRL-GIRL00011095/2025,NVRL Ireland,OPEN,https://pathoplexus.org/about/terms-of-use/open-data,SAMEA118424762,0.998751807,,,OZ262368.1,,,,0,0
PP_002XZBG.1,B.D.E.1,05/02/2025,Ireland,,"Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.","National Virus Reference Laboratory, University College Dublin, Dublin, Ireland",Homo sapiens,15207,28/05/2025,hRSV/B/Ireland/un-NVRL-GIRL00014044/2025,NVRL Ireland,OPEN,https://pathoplexus.org/about/terms-of-use/open-data,SAMEA118424766,0.998751807,,,OZ262152.1,,,,0,0
PP_002XZMV.1,B.D.E.7,10/03/2025,Ireland,,"Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.","National Virus Reference Laboratory, University College Dublin, Dublin, Ireland",Homo sapiens,15185,28/05/2025,hRSV/B/Ireland/un-NVRL-GIRL00022165/2025,NVRL Ireland,OPEN,https://pathoplexus.org/about/terms-of-use/open-data,SAMEA118424776,0.897976613,,,OZ262309.1,,,,0,1513
PP_002XZZ5.1,B.D.E.1,12/03/2025,Ireland,,"Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.","National Virus Reference Laboratory, University College Dublin, Dublin, Ireland",Homo sapiens,15205,28/05/2025,hRSV/B/Ireland/un-NVRL-GIRL00022794/2025,NVRL Ireland,OPEN,https://pathoplexus.org/about/terms-of-use/open-data,SAMEA118424788,0.994875838,,,OZ262359.1,,,,0,59
PP_002Y01Z.1,B.D.E.1,26/12/2024,Ireland,,"Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.","National Virus Reference Laboratory, University College Dublin, Dublin, Ireland",Homo sapiens,15208,28/05/2025,hRSV/B/Ireland/un-NVRL-GIRL00023296/2024,NVRL Ireland,OPEN,https://pathoplexus.org/about/terms-of-use/open-data,SAMEA118424790,0.998751807,,,OZ262369.1,,,,0,0
PP_002Y02X.1,B.D.E.1,09/01/2025,Ireland,,"Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.","National Virus Reference Laboratory, University College Dublin, Dublin, Ireland",Homo sapiens,15205,28/05/2025,hRSV/B/Ireland/un-NVRL-GIRL00023301/2025,NVRL Ireland,OPEN,https://pathoplexus.org/about/terms-of-use/open-data,SAMEA118424791,0.998751807,,,OZ262355.1,,,,0,0
PP_002Y05R.1,B.D.E.1.1,13/01/2025,Ireland,,"Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.","National Virus Reference Laboratory, University College Dublin, Dublin, Ireland",Homo sapiens,15204,28/05/2025,hRSV/B/Ireland/un-NVRL-GIRL00023343/2025,NVRL Ireland,OPEN,https://pathoplexus.org/about/terms-of-use/open-data,SAMEA118424794,0.998751807,,,OZ262361.1,,,,0,0
PP_002YA4H.1,B.D.E.5,06/11/2023,USA,Washington,"Roychoudhury, P.; Xie, X.; Kim, H. G.; Ellis, S.; Greninger, A.","University of Washington, Laboratory Medicine and Pathology",Homo sapiens,15138,07/06/2025,PV702366.1,Automated Ingest from INSDC/NCBI Virus by Loculus,OPEN,https://pathoplexus.org/about/terms-of-use/open-data,,0.96393378,,,PV702366.1,,,WA-UW-55443,0,465
PP_0030X1Y.2,B.D.E.1,13/12/2022,Spain,Catalonia,"Pinana, Maria; Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Piquer, Maria; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres",Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca,,15218,30/06/2025,hRSV/B/Spain/CT-HTVC-052502/2022,"Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain",OPEN,https://pathoplexus.org/about/terms-of-use/open-data,SAMEA118626319,0.998686112,,,OZ279336.1,,,,0,0
PP_0030X6N.2,B.D.E.1,24/01/2023,Spain,Catalonia,"Pinana, Maria; Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Piquer, Maria; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres",Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca,,15205,30/06/2025,hRSV/B/Spain/CT-HTVC-054247/2023,"Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain",OPEN,https://pathoplexus.org/about/terms-of-use/open-data,SAMEA118626324,0.998751807,,,OZ279764.1,,,,0,0
PP_0030X8J.2,B.D.E.1,28/02/2023,Spain,Catalonia,"Pinana, Maria; Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Piquer, Maria; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres",Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca,,15204,30/06/2025,hRSV/B/Spain/CT-HTVC-055674/2023,"Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain",OPEN,https://pathoplexus.org/about/terms-of-use/open-data,SAMEA118626326,0.998686112,,,OZ279775.1,,,,0,0
PP_0030XD8.2,B.D.E.1,22/12/2022,Spain,Catalonia,"Pinana, Maria; Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Piquer, Maria; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres",Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca,,15222,30/06/2025,hRSV/B/Spain/CT-HTVC-252170/2022,"Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain",OPEN,https://pathoplexus.org/about/terms-of-use/open-data,SAMEA118626331,0.99894889,,,OZ279753.1,,,,0,0
