accessionVersion;lineage;sampleCollectionDate;geoLocCountry;geoLocAdmin1;authors;authorAffiliations;hostNameScientific;length;earliestReleaseDate;accession;submissionId;groupName;dataUseTerms;dataUseTermsUrl;biosampleAccession;completeness;geoLocAdmin2;geoLocCity;insdcAccessionFull;insdcRawReadsAccession;isLabHost;specimenCollectorSampleId;totalAmbiguousNucs;totalUnknownNucs
PP_0030GHE.2;A.D;2014-01-30;Spain;Catalonia;"Pinana, Maria; Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Piquer, Maria; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres";Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca;;15187;2025-06-30;PP_0030GHE;hRSV/A/Spain/CT-HUVH-026593/2014;Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain;OPEN;https://pathoplexus.org/about/terms-of-use/open-data;SAMEA118626859;0.9975697865353038;;;OZ280362.1;;;;0;0
PP_0030GVQ.2;A.D;2014-12-25;Spain;Catalonia;"Pinana, Maria; Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Piquer, Maria; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres";Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca;;15188;2025-06-30;PP_0030GVQ;hRSV/A/Spain/CT-HUVH-105727/2014;Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain;OPEN;https://pathoplexus.org/about/terms-of-use/open-data;SAMEA118626871;0.9975697865353038;;;OZ279880.1;;;;0;0
PP_0030H46.2;A.D;2014-11-30;Spain;Catalonia;"Pinana, Maria; Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Piquer, Maria; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres";Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca;;15142;2025-06-30;PP_0030H46;hRSV/A/Spain/CT-HUVH-123418/2014;Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain;OPEN;https://pathoplexus.org/about/terms-of-use/open-data;SAMEA118626880;0.9944827586206897;;;OZ279962.1;;;;0;0
PP_0030H54.2;A.D;2014-12-04;Spain;Catalonia;"Pinana, Maria; Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Piquer, Maria; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres";Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca;;15200;2025-06-30;PP_0030H54;hRSV/A/Spain/CT-HUVH-125880/2014;Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain;OPEN;https://pathoplexus.org/about/terms-of-use/open-data;SAMEA118626881;0.9982922824302135;;;OZ279943.1;;;;0;0
PP_0030H70.2;A.D;2014-12-09;Spain;Catalonia;"Pinana, Maria; Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Piquer, Maria; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres";Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca;;15199;2025-06-30;PP_0030H70;hRSV/A/Spain/CT-HUVH-128077/2014;Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain;OPEN;https://pathoplexus.org/about/terms-of-use/open-data;SAMEA118626883;0.9982266009852216;;;OZ279915.1;;;;0;0
PP_0030HAU.2;A.D;2014-12-10;Spain;Catalonia;"Pinana, Maria; Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Piquer, Maria; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres";Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca;;15191;2025-06-30;PP_0030HAU;hRSV/A/Spain/CT-HUVH-128853/2014;Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain;OPEN;https://pathoplexus.org/about/terms-of-use/open-data;SAMEA118626886;0.9977668308702792;;;OZ280023.1;;;;0;0
PP_0030HHD.2;A.D;2015-01-07;Spain;Catalonia;"Pinana, Maria; Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Piquer, Maria; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres";Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca;;15191;2025-06-30;PP_0030HHD;hRSV/A/Spain/CT-HUVH-144288/2015;Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain;OPEN;https://pathoplexus.org/about/terms-of-use/open-data;SAMEA118626893;0.9977668308702792;;;OZ279984.1;;;;0;0
PP_0030HN3.2;A.D.1;2019-12-04;Spain;Catalonia;"Pinana, Maria; Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Piquer, Maria; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres";Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca;;15194;2025-06-30;PP_0030HN3;hRSV/A/Spain/CT-HUVH-147394/2019;Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain;OPEN;https://pathoplexus.org/about/terms-of-use/open-data;SAMEA118626898;0.9979638752052545;;;OZ280346.1;;;;0;0
PP_0030HP1.2;A.D;2015-01-13;Spain;Catalonia;"Pinana, Maria; Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Piquer, Maria; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres";Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca;;15190;2025-06-30;PP_0030HP1;hRSV/A/Spain/CT-HUVH-148010/2015;Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain;OPEN;https://pathoplexus.org/about/terms-of-use/open-data;SAMEA118626899;0.9977011494252873;;;OZ280368.1;;;;0;0
PP_0030JHC.2;A.D;2013-11-29;Spain;Catalonia;"Pinana, Maria; Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Piquer, Maria; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres";Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca;;15194;2025-06-30;PP_0030JHC;hRSV/A/Spain/CT-HUVH-177169/2013;Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain;OPEN;https://pathoplexus.org/about/terms-of-use/open-data;SAMEA118626927;0.9977668308702792;;;OZ280274.1;;;;0;0
PP_0030JM4.2;A.D.1;2020-01-30;Spain;Catalonia;"Pinana, Maria; Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Piquer, Maria; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres";Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca;;15205;2025-06-30;PP_0030JM4;hRSV/A/Spain/CT-HUVH-182064/2020;Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain;OPEN;https://pathoplexus.org/about/terms-of-use/open-data;SAMEA118626931;0.9986863711001642;;;OZ280269.1;;;;0;0
PP_0030K60.2;A.D.2.2;2015-04-07;Spain;Catalonia;"Pinana, Maria; Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Piquer, Maria; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres";Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca;;15190;2025-06-30;PP_0030K60;hRSV/A/Spain/CT-HUVH-197036/2015;Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain;OPEN;https://pathoplexus.org/about/terms-of-use/open-data;SAMEA118626950;0.9976354679802956;;;OZ280328.1;;;;0;0
PP_0030KBQ.2;A.D.3.10;2023-11-08;Spain;Catalonia;"Pinana, Maria; Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Piquer, Maria; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres";Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca;;15201;2025-06-30;PP_0030KBQ;hRSV/A/Spain/CT-HUVH-199901/2023;Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain;OPEN;https://pathoplexus.org/about/terms-of-use/open-data;SAMEA118626955;0.9982922824302135;;;OZ279503.1;;;;0;0
PP_0030KM3.2;A.D.5.1;2023-11-21;Spain;Catalonia;"Pinana, Maria; Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Piquer, Maria; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres";Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca;;15199;2025-06-30;PP_0030KM3;hRSV/A/Spain/CT-HUVH-209029/2023;Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain;OPEN;https://pathoplexus.org/about/terms-of-use/open-data;SAMEA118625863;0.9982266009852216;;;OZ279618.1;;;;0;1
PP_0030L43.2;A.D.5.2;2024-08-06;Spain;Catalonia;"Pinana, Maria; Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Piquer, Maria; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres";Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca;;15203;2025-06-30;PP_0030L43;hRSV/A/Spain/CT-HUVH-230717/2023;Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain;OPEN;https://pathoplexus.org/about/terms-of-use/open-data;SAMEA118626972;0.998423645320197;;;OZ280302.1;;;;0;3
PP_0030L51.2;A.D.2.2;2015-10-23;Spain;Catalonia;"Pinana, Maria; Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Piquer, Maria; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres";Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca;;15195;2025-06-30;PP_0030L51;hRSV/A/Spain/CT-HUVH-231189/2015;Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain;OPEN;https://pathoplexus.org/about/terms-of-use/open-data;SAMEA118626973;0.9979638752052545;;;OZ280329.1;;;;0;0
PP_0030L9T.2;A.D.5.3;2023-12-30;Spain;Catalonia;"Pinana, Maria; Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Piquer, Maria; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres";Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca;;15197;2025-06-30;PP_0030L9T;hRSV/A/Spain/CT-HUVH-240815/2023;Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain;OPEN;https://pathoplexus.org/about/terms-of-use/open-data;SAMEA118626977;0.9982922824302135;;;OZ279909.1;;;;0;0
PP_0030LCM.2;A.D.1.11;2024-01-24;Spain;Catalonia;"Pinana, Maria; Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Piquer, Maria; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres";Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca;;15199;2025-06-30;PP_0030LCM;hRSV/A/Spain/CT-HUVH-245666/2024;Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain;OPEN;https://pathoplexus.org/about/terms-of-use/open-data;SAMEA118626980;0.9981609195402299;;;OZ280384.1;;;;0;2
PP_0030LDK.2;A.D.1.8;2024-01-06;Spain;Catalonia;"Pinana, Maria; Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Piquer, Maria; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres";Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca;;15199;2025-06-30;PP_0030LDK;hRSV/A/Spain/CT-HUVH-246350/2024;Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain;OPEN;https://pathoplexus.org/about/terms-of-use/open-data;SAMEA118626981;0.9982922824302135;;;OZ280382.1;;;;0;0
PP_0030LGD.2;A.D.2.2.1;2016-01-14;Spain;Catalonia;"Pinana, Maria; Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Piquer, Maria; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres";Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca;;15192;2025-06-30;PP_0030LGD;hRSV/A/Spain/CT-HUVH-265989/2016;Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain;OPEN;https://pathoplexus.org/about/terms-of-use/open-data;SAMEA118626984;0.991264367816092;;;OZ280310.1;;;;0;100
PP_0030MCL.2;A.D.1.5;2024-11-26;Spain;Catalonia;"Pinana, Maria; Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Piquer, Maria; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres";Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca;;15191;2025-06-30;PP_0030MCL;hRSV/A/Spain/CT-HUVH-314735/2024;Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain;OPEN;https://pathoplexus.org/about/terms-of-use/open-data;SAMEA118627014;0.9978981937602627;;;OZ280468.1;;;;0;0
PP_0030MJ7.2;A.D.3.8;2025-03-11;Spain;Catalonia;"Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres";Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca;;15199;2025-06-30;PP_0030MJ7;hRSV/A/Spain/CT-HUVH-316140/2025;Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain;OPEN;https://pathoplexus.org/about/terms-of-use/open-data;SAMEA118627020;0.9981609195402299;;;OZ278991.1;;;;0;0
PP_0030MK5.2;A.D.2.2;2015-11-24;Spain;Catalonia;"Pinana, Maria; Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Piquer, Maria; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres";Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca;;15189;2025-06-30;PP_0030MK5;hRSV/A/Spain/CT-HUVH-317236/2015;Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain;OPEN;https://pathoplexus.org/about/terms-of-use/open-data;SAMEA118627021;0.9975697865353038;;;OZ279006.1;;;;0;0
PP_0030MM1.2;A.D;2015-11-29;Spain;Catalonia;"Pinana, Maria; Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Piquer, Maria; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres";Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca;;15188;2025-06-30;PP_0030MM1;hRSV/A/Spain/CT-HUVH-319754/2015;Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain;OPEN;https://pathoplexus.org/about/terms-of-use/open-data;SAMEA118627023;0.9975697865353038;;;OZ279493.1;;;;0;0
PP_0030MNZ.2;A.D.2.2;2015-11-30;Spain;Catalonia;"Pinana, Maria; Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Piquer, Maria; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres";Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca;;15188;2025-06-30;PP_0030MNZ;hRSV/A/Spain/CT-HUVH-320609/2015;Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain;OPEN;https://pathoplexus.org/about/terms-of-use/open-data;SAMEA118627024;0.9975697865353038;;;OZ279524.1;;;;0;0
PP_0030MRT.2;A.D;2015-12-09;Spain;Catalonia;"Pinana, Maria; Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Piquer, Maria; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres";Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca;;15186;2025-06-30;PP_0030MRT;hRSV/A/Spain/CT-HUVH-325681/2015;Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain;OPEN;https://pathoplexus.org/about/terms-of-use/open-data;SAMEA118627027;0.9975697865353038;;;OZ279345.1;;;;0;0
PP_0030MWH.2;A.D.2.2;2015-12-27;Spain;Catalonia;"Pinana, Maria; Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Piquer, Maria; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres";Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca;;15192;2025-06-30;PP_0030MWH;hRSV/A/Spain/CT-HUVH-335733/2015;Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain;OPEN;https://pathoplexus.org/about/terms-of-use/open-data;SAMEA118627032;0.9977668308702792;;;OZ279343.1;;;;0;0
PP_0030MYD.2;A.D.2.2.1;2016-01-01;Spain;Catalonia;"Pinana, Maria; Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Piquer, Maria; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres";Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca;;15187;2025-06-30;PP_0030MYD;hRSV/A/Spain/CT-HUVH-338842/2016;Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain;OPEN;https://pathoplexus.org/about/terms-of-use/open-data;SAMEA118627034;0.997504105090312;;;OZ279335.1;;;;0;0
PP_0030N09.2;A.D.2.2;2016-01-30;Spain;Catalonia;"Pinana, Maria; Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Piquer, Maria; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres";Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca;;15190;2025-06-30;PP_0030N09;hRSV/A/Spain/CT-HUVH-355488/2016;Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain;OPEN;https://pathoplexus.org/about/terms-of-use/open-data;SAMEA118627036;0.9975697865353038;;;OZ279404.1;;;;0;0
PP_0030NBM.2;A.D.5.2;2022-12-22;Spain;Catalonia;"Pinana, Maria; Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Piquer, Maria; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres";Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca;;15202;2025-06-30;PP_0030NBM;hRSV/A/Spain/CT-HUVH-424101/2022;Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain;OPEN;https://pathoplexus.org/about/terms-of-use/open-data;SAMEA118627047;0.9984893267651889;;;OZ279445.1;;;;0;0
PP_0030NH8.2;A.D.1;2017-03-31;Spain;Catalonia;"Pinana, Maria; Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Piquer, Maria; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres";Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca;;15192;2025-06-30;PP_0030NH8;hRSV/A/Spain/CT-HUVH-459959/2017;Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain;OPEN;https://pathoplexus.org/about/terms-of-use/open-data;SAMEA118627053;0.9977011494252873;;;OZ279511.1;;;;0;1
PP_0030NRS.2;A.D.3.7;2024-11-28;Spain;Catalonia;"Pinana, Maria; Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Piquer, Maria; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres";Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca;;15202;2025-06-30;PP_0030NRS;hRSV/A/Spain/CT-HUVH-477247/2024;Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain;OPEN;https://pathoplexus.org/about/terms-of-use/open-data;SAMEA118627061;0.9978981937602627;;;OZ279430.1;;;;0;0
PP_0030NVJ.2;A.D.5.2;2021-03-02;Spain;Catalonia;"Pinana, Maria; Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Piquer, Maria; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres";Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca;;15187;2025-06-30;PP_0030NVJ;hRSV/A/Spain/CT-HUVH-480719/2021;Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain;OPEN;https://pathoplexus.org/about/terms-of-use/open-data;SAMEA118627065;0.9977668308702792;;;OZ279427.1;;;;0;0
PP_0030NWG.2;A.D.3.8;2024-12-05;Spain;Catalonia;"Pinana, Maria; Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Piquer, Maria; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres";Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca;;15198;2025-06-30;PP_0030NWG;hRSV/A/Spain/CT-HUVH-481634/2024;Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain;OPEN;https://pathoplexus.org/about/terms-of-use/open-data;SAMEA118627066;0.9980952380952381;;;OZ279433.1;;;;0;0
PP_0030P40.2;A.D;2016-10-03;Spain;Catalonia;"Pinana, Maria; Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Piquer, Maria; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres";Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca;;15195;2025-06-30;PP_0030P40;hRSV/A/Spain/CT-HUVH-491920/2016;Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain;OPEN;https://pathoplexus.org/about/terms-of-use/open-data;SAMEA118627074;0.9921182266009853;;;OZ279744.1;;;;0;91
PP_0030PBL.2;A.D.3.12;2025-01-04;Spain;Catalonia;"Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres";Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca;;15201;2025-06-30;PP_0030PBL;hRSV/A/Spain/CT-HUVH503850/2025;Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain;OPEN;https://pathoplexus.org/about/terms-of-use/open-data;SAMEA118627081;0.9982266009852216;;;OZ279736.1;;;;0;0
PP_0030PVH.2;A.D.1;2022-12-07;Spain;Catalonia;"Pinana, Maria; Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Piquer, Maria; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres";Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca;;15202;2025-06-30;PP_0030PVH;hRSV/A/Spain/CT-HUVH-513039/2022;Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain;OPEN;https://pathoplexus.org/about/terms-of-use/open-data;SAMEA118627099;0.9984893267651889;;;OZ279770.1;;;;0;0
PP_0030Q15.2;A.D.1;2016-11-10;Spain;Catalonia;"Pinana, Maria; Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Piquer, Maria; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres";Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca;;15188;2025-06-30;PP_0030Q15;hRSV/A/Spain/CT-HUVH-513440/2016;Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain;OPEN;https://pathoplexus.org/about/terms-of-use/open-data;SAMEA118627105;0.9976354679802956;;;OZ279774.1;;;;0;0
PP_0030QTL.2;A.D.3.2;2024-12-17;Spain;Catalonia;"Pinana, Maria; Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Piquer, Maria; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres";Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca;;15186;2025-06-30;PP_0030QTL;hRSV/A/Spain/CT-HUVH-520105/2024;Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain;OPEN;https://pathoplexus.org/about/terms-of-use/open-data;SAMEA118627131;0.9973070607553366;;;OZ279043.1;;;;0;0
PP_0030QZ8.2;A.D.3.8;2025-02-18;Spain;Catalonia;"Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres";Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca;;15198;2025-06-30;PP_0030QZ8;hRSV/A/Spain/CT-HUVH520621/2025;Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain;OPEN;https://pathoplexus.org/about/terms-of-use/open-data;SAMEA118627137;0.9980952380952381;;;OZ278942.1;;;;0;0
